year,region,npg,birth_rate,death_rate,migratory_growth,population
2012,Sakha (Yakutia) Republic,8.5,17.8,9.3,-8.745999999999999,4060957.0
2012,Yamalo-Nenets Autonomous Okrug,11.4,16.8,5.4,-2.091,1540985.0
2012,Yaroslavl Oblast,-4.0,11.9,15.9,4.442,1253666.0
2013,Republic of Adygea,-0.6,12.5,13.1,5.049,971810.0
2013,Altai Krai,-0.8,13.4,14.2,-2.68,1421742.0
2013,Amur Oblast,0.2,14.1,13.9,-7.086,2583002.0
2013,Arkhangelsk Oblast,-0.7,12.7,13.4,-8.522,1196196.0
2013,Astrakhan Oblast,2.6,14.8,12.2,0.019,2330377.0
2013,Republic of Bashkortostan,1.5,14.6,13.1,0.6950000000000001,2946035.0
2013,Belgorod Oblast,-2.2,11.6,13.8,4.257,172671.0
2013,Bryansk Oblast,-4.8,11.1,15.9,-4.0329999999999995,1095169.0
2013,Republic of Buryatia,5.8,17.6,11.8,-3.679,1048961.0
2013,Vladimir Oblast,-5.6,11.1,16.7,-0.354,442255.0
2013,Volgograd Oblast,-2.0,11.5,13.5,-3.4,2422026.0
2013,Vologda Oblast,-1.2,13.8,15.0,-1.106,858946.0
2013,Voronezh Oblast,-4.8,10.7,15.5,4.231,954773.0
2013,Republic of Dagestan,13.3,18.8,5.5,-7.276000000000001,284140.0
2013,Jewish Autonomous Oblast,-0.9,13.7,14.6,-12.476,1005585.0
2013,Zabaykalsky Krai,3.4,15.9,12.5,-7.828,320549.0
2013,Ivanovo Oblast,-5.1,11.2,16.3,-0.502,471847.0
2013,Republic of Ingushetia,17.7,21.2,3.5,6.311,636932.0
2013,Irkutsk Oblast,2.1,15.7,13.6,-3.5340000000000003,2742450.0
2013,Kabardino-Balkar Republic,6.6,15.6,9.0,-7.223000000000001,1319076.0
2013,Kaliningrad Oblast,-0.7,12.4,13.1,9.36,658906.0
2013,Republic of Kalmykia,4.7,14.6,9.9,-12.152,5330181.0
2013,Kaluga Oblast,-3.5,11.7,15.2,2.3920000000000003,2846475.0
2013,Kamchatka Krai,1.6,13.0,11.4,-3.757,885759.0
2013,Karachay-Cherkess Republic,4.4,13.9,9.5,-8.693000000000001,1119262.0
2013,Republic of Karelia,-2.7,11.9,14.6,-1.2550000000000001,1751135.0
2013,Kemerovo Oblast,-0.9,13.6,14.5,-2.161,1162235.0
2013,Kirov Oblast,-2.4,13.0,15.4,-3.7920000000000003,152358.0
2013,Kostroma Oblast,-3.4,12.7,16.1,-0.45499999999999996,690349.0
2013,Krasnodar Krai,0.3,13.1,12.8,13.509,818566.0
2013,Krasnoyarsk Krai,1.7,14.4,12.7,0.488,11979529.0
2013,Republic of Crimea,,,,,7048084.0
2013,Kurgan Oblast,-2.1,14.0,16.1,-7.742,780401.0
2013,Kursk Oblast,-4.5,11.6,16.1,4.1770000000000005,42789.0
2013,Leningrad Oblast,-5.6,8.8,14.4,12.86,3289841.0
2013,Lipetsk Oblast,-3.9,11.3,15.2,1.832,625855.0
2013,Magadan Oblast,0.7,12.6,11.9,-14.161000000000001,2709461.0
2013,Mari El Republic,0.9,14.6,13.7,-3.346,1973985.0
2013,Republic of Mordovia,-4.7,10.1,14.8,-3.153,2016086.0
2013,Moscow,1.7,11.3,9.6,9.037,775826.0
2013,Moscow Oblast,-1.8,12.1,13.9,13.95,1368657.0
2013,Murmansk Oblast,0.9,11.9,11.0,-12.913,2634461.0
2013,Nenets Autonomous Okrug,5.7,16.4,10.7,-0.27999999999999997,1947263.0
2013,Nizhny Novgorod Oblast,-4.1,11.8,15.9,1.516,661507.0
2013,Novgorod Oblast,-6.0,11.8,17.8,0.503,210344.0
2013,Novosibirsk Oblast,0.7,14.1,13.4,7.348999999999999,880639.0
2013,Omsk Oblast,1.3,14.7,13.4,-1.405,310460.0
2013,Orenburg Oblast,0.9,14.8,13.9,-4.65,4254613.0
2013,Oryol Oblast,-5.2,11.0,16.2,-2.356,1144650.0
2013,Penza Oblast,-4.1,10.6,14.7,-1.861,3213289.0
2013,Perm Krai,0.7,14.7,14.0,0.008,5028000.0
2013,Primorsky Krai,-0.8,12.7,13.5,-3.6740000000000004,2503305.0
2013,Pskov Oblast,-7.6,11.0,18.6,0.10300000000000001,493302.0
2013,Altai Republic,9.8,21.1,11.3,-3.55,4315830.0
2013,Komi Republic,2.2,14.2,12.0,-12.02,706123.0
2013,Tuva Republic,15.2,26.1,10.9,-10.964,975188.0
2013,Rostov Oblast,-2.1,11.7,13.8,-0.033,2790785.0
2013,Ryazan Oblast,-5.0,10.8,15.8,1.629,1075748.0
2013,Samara Oblast,-2.0,12.3,14.3,1.325,3822038.0
2013,Saint Petersburg,0.7,12.6,11.9,19.688,1334061.0
2013,Saratov Oblast,-3.0,11.4,14.4,0.21400000000000002,1064245.0
2013,Sakhalin Oblast,-0.2,12.9,13.1,-4.4479999999999995,1532436.0
2013,Sverdlovsk Oblast,0.7,14.4,13.7,0.43600000000000005,1385008.0
2013,Sevastopol,,,,,1517692.0
2013,Republic of North Ossetia-Alania,4.8,15.3,10.5,-7.8180000000000005,1274487.0
2013,Smolensk Oblast,-5.8,10.6,16.4,-1.766,1342083.0
2013,Stavropol Krai,0.9,12.6,11.7,0.379,533025.0
2013,Tambov Oblast,-6.6,9.5,16.1,0.174,1584063.0
2013,Republic of Tatarstan,2.6,14.7,12.1,1.5470000000000002,3485272.0
2013,Tver Oblast,-6.7,11.3,18.0,0.077,1324767.0
2013,Tomsk Oblast,2.1,13.8,11.7,3.482,1243431.0
2013,Tula Oblast,-7.5,9.9,17.4,0.379,50780.0
2013,Tyumen Oblast,5.1,16.6,11.5,12.442,955580.0
2013,Udmurt Republic,1.9,14.6,12.7,-2.272,541612.0
2013,Ulyanovsk Oblast,-2.8,11.6,14.4,-2.694,1271672.0
2013,Khabarovsk Krai,0.6,13.9,13.3,-2.218,446406.0
2013,Republic of Khakassia,2.6,15.7,13.1,-0.602,2390638.0
2013,Khanty–Mansi Autonomous Okrug – Yugra,11.2,17.5,6.3,-2.903,811274.0
2013,Chelyabinsk Oblast,0.2,14.1,13.9,1.1800000000000002,1148760.0
2013,Chechen Republic,19.8,24.7,4.9,-3.527,1016516.0
2013,Chuvash Republic,0.9,14.0,13.1,-3.603,4069698.0
2013,Chukotka Autonomous Okrug,2.6,13.1,10.5,-6.987,1544108.0
2013,Sakha (Yakutia) Republic,8.8,17.5,8.7,-9.558,1242599.0
2013,Yamalo-Nenets Autonomous Okrug,11.5,16.6,5.1,-15.027000000000001,973860.0
2013,Yaroslavl Oblast,-3.7,12.1,15.8,3.807,1413321.0
2014,Republic of Adygea,-0.6,12.7,13.3,6.7090000000000005,2569126.0
2014,Altai Krai,-1.0,13.2,14.2,-1.369,1193371.0
2014,Amur Oblast,-0.2,13.7,13.9,-1.561,2328959.0
2014,Arkhangelsk Oblast,-0.9,12.5,13.4,-6.752,2963918.0
2014,Astrakhan Oblast,2.3,14.9,12.6,2.412,170377.0
2014,Republic of Bashkortostan,1.7,14.8,13.1,-1.091,1090344.0
2014,Belgorod Oblast,-2.5,11.5,14.0,4.91,1043130.0
2014,Bryansk Oblast,-5.0,11.0,16.0,-2.779,453010.0
2014,Republic of Buryatia,6.0,17.5,11.5,-1.307,2418348.0
2014,Vladimir Oblast,-5.4,11.2,16.6,-0.126,858397.0
2014,Volgograd Oblast,-2.1,11.6,13.7,-2.463,963128.0
2014,Vologda Oblast,-1.2,13.6,14.8,-0.7190000000000001,282021.0
2014,Voronezh Oblast,-4.8,10.9,15.7,5.746,1004544.0
2014,Republic of Dagestan,13.6,19.1,5.5,-4.684,319864.0
2014,Jewish Autonomous Oblast,-1.1,13.9,15.0,-10.815999999999999,469837.0
2014,Zabaykalsky Krai,3.5,16.0,12.5,-6.192,634402.0
2014,Ivanovo Oblast,-5.3,11.1,16.4,-0.725,2734075.0
2014,Republic of Ingushetia,18.0,21.5,3.5,5.695,1310929.0
2014,Irkutsk Oblast,1.6,15.3,13.7,-2.964,656389.0
2014,Kabardino-Balkar Republic,6.8,15.6,8.8,-4.088,5404273.0
2014,Kaliningrad Oblast,-0.7,12.6,13.3,6.667,2852810.0
2014,Republic of Kalmykia,4.2,14.1,9.9,-9.382,
2014,Kaluga Oblast,-3.5,11.8,15.3,9.359,877149.0
2014,Kamchatka Krai,1.7,13.2,11.5,-9.8,1118915.0
2014,Karachay-Cherkess Republic,3.8,13.5,9.7,-5.415,1763924.0
2014,Republic of Karelia,-2.3,12.3,14.6,-0.6950000000000001,1159866.0
2014,Kemerovo Oblast,-1.4,13.2,14.6,-1.9469999999999998,150312.0
2014,Kirov Oblast,-2.3,12.8,15.1,-2.716,688686.0
2014,Kostroma Oblast,-3.2,12.6,15.8,0.23700000000000002,812156.0
2014,Krasnodar Krai,0.6,13.5,12.9,8.436,12108257.0
2014,Krasnoyarsk Krai,1.7,14.4,12.7,0.327,7133620.0
2014,Republic of Crimea,-2.4,12.9,,,771058.0
2014,Kurgan Oblast,-2.3,13.6,15.9,-6.046,43025.0
2014,Kursk Oblast,-4.9,11.7,16.6,3.4899999999999998,3281496.0
2014,Leningrad Oblast,-5.4,9.1,14.5,12.035,622430.0
2014,Lipetsk Oblast,-3.9,11.5,15.4,2.08,2731176.0
2014,Magadan Oblast,0.3,12.2,11.9,-15.262,1973876.0
2014,Mari El Republic,1.0,14.7,13.7,-2.7920000000000003,2008566.0
2014,Republic of Mordovia,-4.3,10.0,14.3,0.271,769980.0
2014,Moscow,1.6,11.3,9.7,5.729,1360587.0
2014,Moscow Oblast,-1.3,12.5,13.8,14.863,2636154.0
2014,Murmansk Oblast,0.3,11.7,11.4,-6.502,1938516.0
2014,Nenets Autonomous Okrug,7.9,16.8,8.9,0.13899999999999998,656561.0
2014,Nizhny Novgorod Oblast,-4.0,11.9,15.9,0.544,211645.0
2014,Novgorod Oblast,-5.4,12.0,17.4,-0.62,872057.0
2014,Novosibirsk Oblast,0.7,14.0,13.3,4.971,311761.0
2014,Omsk Oblast,1.9,15.1,13.2,0.355,4245532.0
2014,Orenburg Oblast,0.4,14.6,14.2,-4.083,1140844.0
2014,Oryol Oblast,-5.4,11.0,16.4,-0.765,3211187.0
2014,Penza Oblast,-4.0,10.8,14.8,0.309,5131942.0
2014,Perm Krai,0.7,14.7,14.0,-0.40099999999999997,2496552.0
2014,Primorsky Krai,-0.6,12.8,13.4,-2.039,491027.0
2014,Pskov Oblast,-7.5,10.9,18.4,-0.8210000000000001,4320677.0
2014,Altai Republic,9.6,20.7,11.1,0.089,
2014,Komi Republic,2.0,14.2,12.2,-10.715,703977.0
2014,Tuva Republic,14.4,25.3,10.9,-7.948,967896.0
2014,Rostov Oblast,-2.0,12.1,14.1,1.154,2794508.0
2014,Ryazan Oblast,-5.1,11.0,16.1,0.399,1068934.0
2014,Samara Oblast,-1.7,12.6,14.3,2.193,3838230.0
2014,Saint Petersburg,1.3,13.0,11.7,10.228,1325249.0
2014,Saratov Oblast,-2.5,11.6,14.1,1.176,1070128.0
2014,Sakhalin Oblast,0.6,13.6,13.0,-5.944,1521497.0
2014,Sverdlovsk Oblast,0.5,14.5,14.0,1.059,1409426.0
2014,Sevastopol,-1.7,12.6,,,1517050.0
2014,Republic of North Ossetia-Alania,4.6,15.3,10.7,-2.769,1267561.0
2014,Smolensk Oblast,-5.3,10.8,16.1,2.119,1339912.0
2014,Stavropol Krai,1.3,13.0,11.7,0.512,534079.0
2014,Tambov Oblast,-6.5,9.8,16.3,0.307,1597248.0
2014,Republic of Tatarstan,2.5,14.7,12.2,1.884,3490053.0
2014,Tver Oblast,-6.5,11.3,17.8,-1.198,1346438.0
2014,Tomsk Oblast,2.0,13.7,11.7,2.1100000000000003,1239984.0
2014,Tula Oblast,-7.1,10.0,17.1,1.9100000000000001,50555.0
2014,Tyumen Oblast,5.4,17.0,11.6,8.537,954803.0
2014,Udmurt Republic,1.7,14.5,12.8,-1.435,539671.0
2014,Ulyanovsk Oblast,-2.7,11.9,14.6,-1.239,1271766.0
2014,Khabarovsk Krai,0.7,14.0,13.3,-1.893,449171.0
2014,Republic of Khakassia,2.1,15.2,13.1,1.067,2384812.0
2014,Khanty–Mansi Autonomous Okrug – Yugra,10.8,17.2,6.4,-1.581,809873.0
2014,Chelyabinsk Oblast,0.4,14.2,13.8,1.643,1139950.0
2014,Chechen Republic,19.2,24.3,5.1,-1.6600000000000001,1021287.0
2014,Chuvash Republic,0.6,13.9,13.3,-2.1,4071987.0
2014,Chukotka Autonomous Okrug,2.8,13.7,10.9,-3.0469999999999997,1547936.0
2014,Sakha (Yakutia) Republic,9.2,17.8,8.6,-7.018000000000001,1232940.0
2014,Yamalo-Nenets Autonomous Okrug,11.8,16.9,5.1,-11.241,978495.0
2014,Yaroslavl Oblast,-3.6,11.9,15.5,3.5119999999999996,1405613.0
2015,Republic of Adygea,-0.5,12.5,13.0,5.611,2557397.0
2015,Altai Krai,-1.5,12.6,14.1,-1.8719999999999999,1191010.0
2015,Amur Oblast,-0.6,13.3,13.9,-4.665,2331147.0
2015,Arkhangelsk Oblast,-1.4,12.2,13.6,-7.1530000000000005,2990371.0
2015,Astrakhan Oblast,2.2,14.5,12.3,-4.861,168368.0
2015,Republic of Bashkortostan,1.2,14.5,13.3,-1.456,1087452.0
2015,Belgorod Oblast,-2.4,11.5,13.9,3.8200000000000003,1036909.0
2015,Bryansk Oblast,-4.4,11.4,15.8,-1.482,463893.0
2015,Republic of Buryatia,5.9,17.3,11.4,-2.0460000000000003,2414913.0
2015,Vladimir Oblast,-4.9,11.6,16.5,-1.1,860709.0
2015,Volgograd Oblast,-2.3,11.5,13.8,-2.221,968944.0
2015,Vologda Oblast,-1.1,13.7,14.8,-1.735,280564.0
2015,Voronezh Oblast,-4.2,11.1,15.3,5.236,1010486.0
2015,Republic of Dagestan,12.9,18.3,5.4,-4.4590000000000005,317269.0
2015,Jewish Autonomous Oblast,-1.4,14.0,15.4,-12.042,469060.0
2015,Zabaykalsky Krai,2.5,15.4,12.9,-6.641,632533.0
2015,Ivanovo Oblast,-4.6,11.4,16.0,-2.168,2724990.0
2015,Republic of Ingushetia,15.2,18.5,3.3,3.8280000000000003,1304348.0
2015,Irkutsk Oblast,1.7,15.3,13.6,-2.533,654390.0
2015,Kabardino-Balkar Republic,5.8,14.6,8.8,-4.058,5453329.0
2015,Kaliningrad Oblast,-0.5,12.7,13.2,8.161,2858773.0
2015,Republic of Kalmykia,3.8,13.6,9.8,-10.295,1895915.0
2015,Kaluga Oblast,-2.4,12.6,15.0,1.6949999999999998,869814.0
2015,Kamchatka Krai,1.6,13.1,11.5,-5.2509999999999994,1117378.0
2015,Karachay-Cherkess Republic,2.7,12.3,9.6,-5.3950000000000005,1775540.0
2015,Republic of Karelia,-3.1,12.2,15.3,-1.163,1157865.0
2015,Kemerovo Oblast,-2.0,12.5,14.5,-0.713,148071.0
2015,Kirov Oblast,-2.5,12.7,15.2,-2.816,687435.0
2015,Kostroma Oblast,-3.5,12.5,16.0,-0.976,808888.0
2015,Krasnodar Krai,0.5,13.5,13.0,10.529,12197596.0
2015,Krasnoyarsk Krai,1.7,14.4,12.7,0.962,7231068.0
2015,Republic of Crimea,-2.7,12.6,15.3,8.571,766281.0
2015,Kurgan Oblast,-2.7,13.4,16.1,-6.394,43373.0
2015,Kursk Oblast,-4.7,11.6,16.3,6.984999999999999,3270203.0
2015,Leningrad Oblast,-5.0,9.0,14.0,6.8340000000000005,618703.0
2015,Lipetsk Oblast,-3.7,11.6,15.3,2.182,2746822.0
2015,Magadan Oblast,0.0,11.9,11.9,-11.759,1978183.0
2015,Mari El Republic,0.6,14.4,13.8,-2.972,2001110.0
2015,Republic of Mordovia,-4.4,9.7,14.1,2.59,765231.0
2015,Moscow,1.7,11.6,9.9,9.15,1355618.0
2015,Moscow Oblast,-0.1,12.9,13.0,12.042,2637032.0
2015,Murmansk Oblast,0.3,11.9,11.6,-5.737,1933308.0
2015,Nenets Autonomous Okrug,8.4,17.6,9.2,2.316,651108.0
2015,Nizhny Novgorod Oblast,-3.2,12.3,15.5,0.215,213703.0
2015,Novgorod Oblast,-5.6,11.9,17.5,0.7110000000000001,864424.0
2015,Novosibirsk Oblast,1.1,14.2,13.1,4.489,313777.0
2015,Omsk Oblast,1.0,14.4,13.4,-0.9099999999999999,4242080.0
2015,Orenburg Oblast,0.2,14.2,14.0,-3.344,1135438.0
2015,Oryol Oblast,-5.2,11.2,16.4,-2.097,3212676.0
2015,Penza Oblast,-4.1,10.7,14.8,-0.9730000000000001,5191690.0
2015,Perm Krai,0.5,14.7,14.2,-1.5230000000000001,2493024.0
2015,Primorsky Krai,-0.8,12.7,13.5,-1.4449999999999998,488391.0
2015,Pskov Oblast,-7.2,11.0,18.2,-0.11699999999999999,4327472.0
2015,Altai Republic,7.9,18.8,10.9,-1.026,398973.0
2015,Komi Republic,1.3,13.7,12.4,-10.153,705270.0
2015,Tuva Republic,13.5,23.8,10.3,-7.563,964791.0
2015,Rostov Oblast,-1.8,12.1,13.9,0.378,2799473.0
2015,Ryazan Oblast,-4.7,11.1,15.8,0.001,1062421.0
2015,Samara Oblast,-1.4,12.8,14.2,-0.639,3855037.0
2015,Saint Petersburg,1.7,13.6,11.9,4.85,1315071.0
2015,Saratov Oblast,-2.7,11.5,14.2,0.47800000000000004,1074453.0
2015,Sakhalin Oblast,0.4,13.7,13.3,-2.652,1513570.0
2015,Sverdlovsk Oblast,0.3,14.4,14.1,0.352,1429232.0
2015,Sevastopol,-1.4,13.5,14.9,43.872,1517472.0
2015,Republic of North Ossetia-Alania,3.9,14.6,10.7,-6.068,1262549.0
2015,Smolensk Oblast,-5.8,10.5,16.3,-0.609,1338305.0
2015,Stavropol Krai,1.4,13.0,11.6,-0.628,535796.0
2015,Tambov Oblast,-6.3,9.8,16.1,-5.168,1612076.0
2015,Republic of Tatarstan,2.7,14.7,12.0,0.925,3497274.0
2015,Tver Oblast,-6.5,11.2,17.7,-1.4460000000000002,1370268.0
2015,Tomsk Oblast,2.1,13.6,11.5,0.1,1238071.0
2015,Tula Oblast,-6.6,10.5,17.1,1.905,50540.0
2015,Tyumen Oblast,5.2,16.7,11.5,12.437000000000001,956896.0
2015,Udmurt Republic,1.7,14.6,12.9,-1.936,539985.0
2015,Ulyanovsk Oblast,-3.0,11.9,14.9,-0.9400000000000001,1271629.0
2015,Khabarovsk Krai,0.9,14.3,13.4,-3.687,451480.0
2015,Republic of Khakassia,1.3,14.7,13.4,0.584,2376774.0
2015,Khanty–Mansi Autonomous Okrug – Yugra,10.2,16.6,6.4,-1.141,805689.0
2015,Chelyabinsk Oblast,0.0,13.9,13.9,0.962,1130240.0
2015,Chechen Republic,18.2,23.1,4.9,-0.8380000000000001,1018626.0
2015,Chuvash Republic,0.7,13.8,13.1,-1.886,4071064.0
2015,Chukotka Autonomous Okrug,4.1,13.6,9.5,-11.698,1550137.0
2015,Sakha (Yakutia) Republic,8.6,17.1,8.5,-5.621,1225741.0
2015,Yamalo-Nenets Autonomous Okrug,11.3,16.6,5.3,-22.291999999999998,982284.0
2015,Yaroslavl Oblast,-3.4,12.2,15.6,3.6659999999999995,1397168.0
2016,Republic of Adygea,-0.9,12.0,12.9,5.139,2545937.0
2016,Altai Krai,-2.0,12.1,14.1,-2.729,1187685.0
2016,Amur Oblast,-0.8,12.9,13.7,-4.069,2333477.0
2016,Arkhangelsk Oblast,-1.9,11.8,13.7,-5.5649999999999995,3015660.0
2016,Astrakhan Oblast,2.0,14.0,12.0,-1.737,166120.0
2016,Republic of Bashkortostan,0.8,13.7,12.9,-1.816,1083012.0
2016,Belgorod Oblast,-2.8,11.1,13.9,4.555,1029838.0
2016,Bryansk Oblast,-4.7,10.9,15.6,0.382,472776.0
2016,Republic of Buryatia,5.2,16.4,11.2,-3.268,2412800.0
2016,Vladimir Oblast,-5.3,11.2,16.5,-0.198,862254.0
2016,Volgograd Oblast,-2.5,11.2,13.7,-1.7530000000000001,976439.0
2016,Vologda Oblast,-1.7,13.3,15.0,-1.4689999999999999,278733.0
2016,Voronezh Oblast,-4.5,10.7,15.2,5.3740000000000006,1009772.0
2016,Republic of Dagestan,12.3,17.5,5.2,-3.601,316116.0
2016,Jewish Autonomous Oblast,-1.8,13.4,15.2,-9.699,467797.0
2016,Zabaykalsky Krai,2.3,14.6,12.3,-5.970000000000001,629875.0
2016,Ivanovo Oblast,-5.2,10.9,16.1,-1.292,2717627.0
2016,Republic of Ingushetia,13.0,16.3,3.3,3.153,1297474.0
2016,Irkutsk Oblast,1.4,14.8,13.4,-2.964,651450.0
2016,Kabardino-Balkar Republic,5.4,14.0,8.6,-2.886,5513804.0
2016,Kaliningrad Oblast,-0.1,12.4,12.5,10.115,2866490.0
2016,Republic of Kalmykia,2.6,12.4,9.8,-6.027,1907106.0
2016,Kaluga Oblast,-2.9,12.1,15.0,7.662999999999999,861896.0
2016,Kamchatka Krai,1.4,12.9,11.5,-5.7219999999999995,1120019.0
2016,Karachay-Cherkess Republic,2.4,11.9,9.5,-5.316,1778857.0
2016,Republic of Karelia,-2.8,12.0,14.8,-1.6039999999999999,1156093.0
2016,Kemerovo Oblast,-2.2,12.1,14.3,-0.9640000000000001,146345.0
2016,Kirov Oblast,-2.3,12.6,14.9,-2.147,685865.0
2016,Kostroma Oblast,-3.6,12.0,15.6,-1.499,807453.0
2016,Krasnodar Krai,0.3,13.2,12.9,10.051,12330126.0
2016,Krasnoyarsk Krai,1.4,13.9,12.5,1.682,7318647.0
2016,Republic of Crimea,-3.2,12.0,15.2,5.808,762173.0
2016,Kurgan Oblast,-3.5,12.4,15.9,-5.647,43838.0
2016,Kursk Oblast,-5.0,11.1,16.1,7.567,3260267.0
2016,Leningrad Oblast,-4.8,9.2,14.0,12.131,615692.0
2016,Lipetsk Oblast,-3.9,11.3,15.2,3.9539999999999997,2762237.0
2016,Magadan Oblast,-0.2,11.2,11.4,-5.063000000000001,1978466.0
2016,Mari El Republic,0.7,13.9,13.2,-2.441,1994762.0
2016,Republic of Mordovia,-4.3,9.8,14.1,5.625,759721.0
2016,Moscow,1.8,11.8,10.0,2.351,1348703.0
2016,Moscow Oblast,0.1,13.1,13.0,14.074000000000002,2634409.0
2016,Murmansk Oblast,-0.3,11.2,11.5,-5.715,1929008.0
2016,Nenets Autonomous Okrug,9.6,18.5,8.9,-7.2909999999999995,646374.0
2016,Nizhny Novgorod Oblast,-3.5,11.9,15.4,-0.348,215161.0
2016,Novgorod Oblast,-5.8,11.7,17.5,0.589,856831.0
2016,Novosibirsk Oblast,0.8,13.8,13.0,5.516,315637.0
2016,Omsk Oblast,0.1,13.3,13.2,-3.008,4236000.0
2016,Orenburg Oblast,-0.1,13.4,13.5,-2.498,1130103.0
2016,Oryol Oblast,-5.5,10.9,16.4,-0.9650000000000001,3205975.0
2016,Penza Oblast,-4.3,10.2,14.5,-0.9810000000000001,5225690.0
2016,Perm Krai,0.3,14.1,13.8,-1.216,2487529.0
2016,Primorsky Krai,-1.4,12.2,13.6,-1.666,487293.0
2016,Pskov Oblast,-6.8,11.1,17.9,0.275,4330006.0
2016,Altai Republic,8.1,18.0,9.9,0.449,416263.0
2016,Komi Republic,0.7,13.1,12.4,-8.120000000000001,703745.0
2016,Tuva Republic,13.4,23.2,9.8,-4.235,958630.0
2016,Rostov Oblast,-2.3,11.6,13.9,1.189,2801597.0
2016,Ryazan Oblast,-4.7,11.3,16.0,1.652,1050295.0
2016,Samara Oblast,-1.4,12.5,13.9,0.618,3868730.0
2016,Saint Petersburg,2.1,13.8,11.7,8.51,1304744.0
2016,Saratov Oblast,-3.1,10.9,14.0,-0.227,1076762.0
2016,Sakhalin Oblast,1.1,14.2,13.1,-0.999,1506446.0
2016,Sverdlovsk Oblast,-0.2,13.8,14.0,0.075,1454626.0
2016,Sevastopol,-1.2,12.7,13.9,30.816000000000003,1517164.0
2016,Republic of North Ossetia-Alania,3.7,14.1,10.4,-4.321,1257621.0
2016,Smolensk Oblast,-5.9,10.3,16.2,0.20400000000000001,1334552.0
2016,Stavropol Krai,1.3,13.0,11.7,-0.263,536781.0
2016,Tambov Oblast,-6.3,9.6,15.9,-3.2729999999999997,1626755.0
2016,Republic of Tatarstan,2.7,14.3,11.6,1.517,3500716.0
2016,Tver Oblast,-6.6,11.1,17.7,0.42000000000000004,1394172.0
2016,Tomsk Oblast,1.8,13.2,11.4,0.182,1236628.0
2016,Tula Oblast,-6.8,10.2,17.0,2.144,50157.0
2016,Tyumen Oblast,4.5,15.9,11.4,11.419,959689.0
2016,Udmurt Republic,1.2,13.8,12.6,-1.424,534104.0
2016,Ulyanovsk Oblast,-3.2,11.6,14.8,-0.587,1271912.0
2016,Khabarovsk Krai,0.3,13.4,13.1,-1.189,453366.0
2016,Republic of Khakassia,1.3,14.1,12.8,0.354,2365680.0
2016,Khanty–Mansi Autonomous Okrug – Yugra,9.5,15.7,6.2,2.3609999999999998,801752.0
2016,Chelyabinsk Oblast,-0.3,13.3,13.6,0.764,1121813.0
2016,Chechen Republic,16.6,21.3,4.7,-1.875,1018866.0
2016,Chuvash Republic,0.0,13.2,13.2,-0.669,4066972.0
2016,Chukotka Autonomous Okrug,3.6,13.6,10.0,-10.322,1552865.0
2016,Sakha (Yakutia) Republic,7.6,16.0,8.4,-4.32,1220530.0
2016,Yamalo-Nenets Autonomous Okrug,10.1,15.4,5.3,-6.523999999999999,984134.0
2016,Yaroslavl Oblast,-3.6,12.1,15.7,2.7510000000000003,1389599.0
2017,Republic of Adygea,-2.0,10.6,12.6,2.082,2535202.0
2017,Altai Krai,-3.2,10.8,14.0,-3.418,1183860.0
2017,Amur Oblast,-1.6,11.8,13.4,-2.63,2335408.0
2017,Arkhangelsk Oblast,-2.7,10.5,13.2,-6.999,3041900.0
2017,Astrakhan Oblast,0.7,12.1,11.4,-1.966,164217.0
2017,Republic of Bashkortostan,-0.3,12.1,12.4,-0.641,1078983.0
2017,Belgorod Oblast,-3.8,9.7,13.5,1.83,1023170.0
2017,Bryansk Oblast,-5.8,9.5,15.3,-2.038,480474.0
2017,Republic of Buryatia,3.8,14.5,10.7,-3.4810000000000003,2408901.0
2017,Vladimir Oblast,-6.0,9.7,15.7,-2.061,864454.0
2017,Volgograd Oblast,-3.1,10.0,13.1,-2.318,986261.0
2017,Vologda Oblast,-3.0,11.4,14.4,-3.101,277803.0
2017,Voronezh Oblast,-5.0,9.6,14.6,4.331,1014570.0
2017,Republic of Dagestan,11.3,16.4,5.1,-4.165,314729.0
2017,Jewish Autonomous Oblast,-1.6,11.7,13.3,-11.912,466432.0
2017,Zabaykalsky Krai,1.7,13.4,11.7,-7.412000000000001,627083.0
2017,Ivanovo Oblast,-6.2,9.7,15.9,-2.186,2708844.0
2017,Republic of Ingushetia,13.1,16.3,3.2,2.5460000000000003,1291684.0
2017,Irkutsk Oblast,0.5,13.4,12.9,-2.463,648157.0
2017,Kabardino-Balkar Republic,4.3,12.8,8.5,-2.771,5570945.0
2017,Kaliningrad Oblast,-1.5,11.0,12.5,9.934000000000001,2875301.0
2017,Republic of Kalmykia,1.1,11.0,9.9,-9.689,1912168.0
2017,Kaluga Oblast,-4.0,10.8,14.8,1.609,854109.0
2017,Kamchatka Krai,0.9,11.9,11.0,1.7260000000000002,1122893.0
2017,Karachay-Cherkess Republic,1.8,11.0,9.2,-2.058,1791916.0
2017,Republic of Karelia,-4.3,10.3,14.6,-3.067,1156221.0
2017,Kemerovo Oblast,-3.6,10.5,14.1,-1.529,145570.0
2017,Kirov Oblast,-3.8,10.7,14.5,-2.771,684684.0
2017,Kostroma Oblast,-4.2,10.7,14.9,-3.3049999999999997,808541.0
2017,Krasnodar Krai,-0.5,12.0,12.5,6.254,12380664.0
2017,Krasnoyarsk Krai,0.1,12.4,12.3,0.323,7423470.0
